,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
491,Data Scientist,$36K - $74K (Glassdoor est.),"Are you interested in working with a new and exciting product that will impact thousands of lives? Our client is currently creating a new platform that has been growing at a rapid pace and is looking to improve it as they acquire traction in their industry.
This platform has already begun to impact many lives and by joining you will too! As a Data Engineer, you will be working with the latest tech and collaborating with other talented engineers across the US. You will also have to opportunity to solve challenging problems to improve the growing company.
Requirements:
4 years of Scala
4 years of Spark",4.6,"Signify Technology
4.6",Remote,-1,-1,-1,-1,-1,-1
492,Data Scientist,$36K - $74K (Glassdoor est.),"Job Title
Data Scientist
Relevant Experience
(in Yrs)
5+ years total experience with last 3+ years working as Data Scientist and at least a year working on Azure AI/ML services
Technical/Functional Skills
Experience Required",-1,Pyramid Global Technologies,"Redmond, WA",-1,-1,-1,-1,-1,-1
493,Applied Data Scientist,$36K - $74K (Glassdoor est.),"Location: Pasadena, CA HQ or Remote within USA

The Role
Our fast-growing AI and Solutions teams are looking for a highly-motivated Applied Data Scientist to create compelling AI use-cases and solutions using Virtualitics platforms. You will be responsible for developing and enabling pre-sales demo's, data stories, and executing POC and prototypes of AI solutions. You will not only be helping sell our groundbreaking technology, but be a part of building a truly great company and culture.
Responsibilities",4.9,"Virtualitics
4.9",Remote,-1,-1,-1,-1,-1,-1
494,"Deep Learning Engineer/Scientist, Tesla Bot",$36K - $74K (Glassdoor est.),"The Role

Tesla is on a path to build humanoid bi-pedal robots at scale to automate repetitive and boring tasks for manufacturing/logistics. Core to the Tesla Bot, the deep learning stack presents a unique opportunity to work on state-of-the-art neural network algorithms for deep learning culminating in their deployment to real world production applications. Our deep learning research scientists and engineers develop and own this stack from inception to deployment.

Responsibilities

Train machine learning and deep learning models on a computing cluster to perform visual recognition tasks, such as segmentation and detection",3.7,"Tesla
3.7","Palo Alto, CA",-1,-1,-1,-1,-1,-1
495,Data Scientist,$36K - $74K (Glassdoor est.),"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: The merchant products analytics team is looking for a tenured (at least 2 years of analytics experience) analytics professional. The selected candidate for this role would be expected to have the following skills: o Extremely strong SQL skills with a lot of attention to granular data and ability to create visuals that can convey insights o Ability to perform deep dive analyses on key business trends from different perspectives and package the insights into easily consumable presentations and documents o Ability to interact with multiple teams to derive best practices to set up reporting and analysis frameworks for a new product o Ability to front end and interact with stakeholders o Ability to cross pollinate ideas and leverage best practices o Post-graduation would be a plus",4.1,"PayPal
4.1","San Jose, CA",-1,-1,-1,-1,-1,-1
496,Data Scientist,$36K - $74K (Glassdoor est.),"About ClosedLoop:
ClosedLoop.ai is healthcare's data science platform. Purpose-built and dedicated to healthcare, we make it easy for healthcare organizations (HCOs) to use AI to improve outcomes and reduce costs. Our platform combines an intuitive end-to-end machine learning platform with a comprehensive library of healthcare-specific features and model templates.
We're the leader in delivering unbiased accuracy and explainable AI healthcare solutions. Regardless of whether our customers have extensive data science teams or are just starting out, our products are engineered to help them harness the power of AI to improve patient outcomes, achieve clinical excellence, and enhance business success.
What sets us apart is our commitment and ability to deliver AI solutions at-scale in healthcare. We're ready to help change the world. Are you? Come join us!",4.8,"ClosedLoop
4.8","Austin, TX",-1,-1,-1,-1,-1,-1
497,Data Scientist I,$36K - $74K (Glassdoor est.),"Job Description:
We are looking for a Data Scientist who will help us discover the information advantage hidden in vast amounts of data, and help us make smarter decisions to deliver better products and services. Your primary focus will be in applying data science techniques, including machine learning, deep learning, natural language processing, statistical analysis, and building high quality prediction systems integrating with our products and services. This role will work with other data scientists in the team on data science projects to enhance revenue and mitigate risk.
Key Responsibilities:
Individual contributor role practicing and enabling data science at Bank of America
Builds and optimizes classifiers using machine learning techniques
Performs ad-hoc analysis and presents results in a clear manner
Extends company’s data with third party sources of information when needed
Performs tasks of data wrangling and feature engineering
Ensures data integrity for analysis and modeling
Data visualization

H5
1st shift (United States of America)
40
0",4.0,"Bank of America
4.0","Charlotte, NC",-1,-1,-1,-1,-1,-1
498,Data Scientist: Product,$36K - $74K (Glassdoor est.),"Who we are
We're Humu — we build products based in behavioral science that help people grow and thrive at work. In short, we're here to make work better.
Humu nudges people towards better ways of working, unlocking the potential of individuals, teams, and organizations. We enable companies to drive positive change by deploying personalized, scientifically-backed suggestions called nudges to employees. These nudges help people build better habits, work smarter and connect with their colleagues.
What you'll get to work on
Humu's Nudge Engine® deploys thousands of customized nudges—small, personal steps—throughout organizations to empower every employee, manager, team, and leader as a change agent. Over time, our nudges grow increasingly aware of the timing, messaging, and motivational techniques that inspire individual employees towards action.",4.9,"Humu
4.9","Mountain View, CA",-1,-1,-1,-1,-1,-1
499,Data Scientist,$36K - $74K (Glassdoor est.),"Do you want to be part of Boston's hottest up and coming startup? Insurify is one of the fastest-growing MIT FinTech startups and has been recognized as a global Top 100 InsurTech company. We're changing the way millions of people compare and buy insurance with artificial intelligence, technology, and superior product design.
Our team is highly analytical, fast-moving, and focused on one thing: getting more people to compare insurance quotes using Insurify.
Join us if you like
$1.3 Trillion market opportunity
MIT alumni founders
Female-led startup",4.5,"Insurify
4.5","Cambridge, MA",-1,-1,-1,-1,-1,-1
500,"Applied Data Scientist, Platform Engineering",$36K - $74K (Glassdoor est.),"Applied Data Scientist, Platform Engineering
Remote - North America, South America, Europe
(United States, Canada, Mexico, Chile, Argentina, Brazil, UK, Ireland, Germany, Sweden, Norway, Poland, Spain, Austria, Slovenia, Czech Republic, Portugal, Netherlands, Switzerland)
We are targeting GMT +1 to GMT -8 in the countries identified with core overlapping hours of 10am-1pm Eastern Standard
At Stack Overflow, our mission is to empower the world's developers. Whether we're helping developers get answers to their questions or work more efficiently with their team we build products that make millions of developers' lives better every day. As the world continues to transform with technology as a leading force, we're driven to make Stack Overflow a place where everyone who codes feels welcome to learn, share their knowledge, and build their careers.",4.2,"Stack Overflow
4.2","New York, NY",-1,-1,-1,-1,-1,-1
501,Data Scientist,$36K - $74K (Glassdoor est.),"Title: Data Scientist IV
Job ID: PLM228296
Summary
Looking for a researcher with a background in human-computer interaction, neuroscience, cognitive science, and/or psychology to contribute to our team’s user state modeling research.
Job Responsibilities:
Collaborate with researchers and engineers to build AR/VR experiments that explore novel technologies, interface concepts, and models.
Explore and train machine learning models.",-1,PROLIM Corporation,"Redmond, WA",-1,-1,-1,-1,-1,-1
502,Data Scientist,$36K - $74K (Glassdoor est.),"Yext (NYSE: YEXT) is building the next big thing in AI search, and the next big thing is answers.

With the explosion of information and data online, search has never been more important. However, while the world of consumer search has innovated over time, enterprise search has not. In fact, the majority of enterprise search is powered by outdated keyword technology that only scans for keywords and delivers a list of hyperlinks rather than actually answering questions. Yext, the AI Search Company, offers a modern, AI-powered Answers Platform that understands natural language so that when people ask questions about a business online they get direct answers – not links.

We have a big, audacious mission to transform the enterprise with AI search. To achieve that, we need bright minds and diverse perspectives to join our growing company and help us continue to disrupt an industry. Does this sound like you?",4.0,"Yext
4.0","New York, NY",-1,-1,-1,-1,-1,-1
503,Data Scientist,$36K - $74K (Glassdoor est.),"Machine Learning Engineer
24+ Months
Client 7-Eleven Inc
Skills:
3+ years of experience in Machine learning model development and deployment.
2+ years of experience in Python development
1+ years of experience with Azure/GCP cloud Big Data concepts
Azure SQL Data Warehouse.
Proficiency in Machine Learning models - Time Series, Collaborative Filtering Helpdesk support experience is a plus",4.8,"Integration Developer Network LLC
4.8",Remote,-1,-1,-1,-1,-1,-1
504,Data Scientist,$36K - $74K (Glassdoor est.),"At PDF Solutions, we’re transforming the semiconductor and electronics manufacturing industry with our AI platform that improves yield and lowers manufacturing costs at some of the largest chip makers in the world. Not just machine learning, but AI. We’re seeking an experienced Data Scientist to join our team, who is responsible for developing model pipelines to enable and drive production of the world’s most advanced chips. We look for people who are self-motivated and passionate about the transformative potential of AI. You’ll be able to hone your skills while working side by side with industry experts who have decades of experience. The candidate must be an organized and highly motivated team player with strong initiative and communication skills, and possesses the drive to deliver quality results on time in a complex, intensive, and highly productive environment.
RESPONSIBILITIES
Help design, implement, and validate the ML Pipelines while collaborating with other data scientists.",4.5,"Cimetrix by PDF Solutions
4.5","Santa Clara, CA",-1,-1,-1,-1,-1,-1
505,Data Scientist,$36K - $74K (Glassdoor est.),"Company Description

About Us: Cutera is a leading global aesthetics device company with a comprehensive product portfolio and a global distribution footprint. We are a fast-paced, high-tech medical device company looking for the right person to help grow our business and reap the rewards of doing it! We hire the best people and provide them the best comp and benefits to help improve their lives. Read more at www.cutera.com

Job Description
Establish performance criteria and success metrics in accordance with clinical requirements.",3.6,"Cutera
3.6","Brisbane, CA",-1,-1,-1,-1,-1,-1
506,Data Scientist,$36K - $74K (Glassdoor est.),"Company Description

Public Storage is recognized as one of America’s Best Large Employers in 2022 by Forbes and our employees have also voted us as a Great Place to Work, having Best Career Growth, ranked us in the Top 5% for Work Culture, and in the Top 10% for Diversity and Inclusion.
With more than 2,800 locations nationwide, Public Storage is the leader in the self-storage industry, and given our number of tenants, we may very well be the world's largest landlord. We've experienced unprecedented growth over the past four decades, and it's in no small part due to the dedicated team that has helped us become an S&P 500 industry leader, the country's largest real estate investment trust (REIT), and the most recognizable name in self-storage.

Job Description",3.4,"Public Storage
3.4","Glendale, CA",-1,-1,-1,-1,-1,-1
507,"Senior Data Scientist, NLP / Conversational AI",$36K - $74K (Glassdoor est.),"About Carvana
If you like disrupting the norm and are looking for a company revolutionizing an industry then you will LOVE what Carvana has done for the car buying experience. Buying a car the old fashioned way sucks and we are working hard to make it NOT suck. At Carvana, our customers can hop online to...
Search and browse our inventory of over 20,000 vehicles that we own and certify.
Narrow down search results using highly intelligent filtering tools/components.
View vehicle details, Carfax reports, and 360 rotating studio images for every vehicle.
Secure financing in minutes using Carvana's in-house service or their own bank.
Interact with GUI components to easily customize loan length, down payment, and monthly payment.",3.4,"Carvana
3.4","San Francisco, CA",-1,-1,-1,-1,-1,-1
508,Data Scientist,$36K - $74K (Glassdoor est.),"About Us
Interested in working for a human-centered technology company that prides itself on using modern tools and technologies? Want to be surrounded by intensely curious and innovative thinkers who push one another to come up with the best solutions possible?
Modeling ourselves after the 1904 World’s Fair, which brought innovation to the region, 1904labs is seeking top talent in St. Louis to bring innovation and creativity to help us continue to grow.
We help enterprise organizations turn their digital transformation ideas into reality. Working in a team-based labs model, using our #HCDAgile methodology, we strive to innovatively solve problems while keeping humans at the center.




Flexible work from home options available.",4.8,"1904labs
4.8","Saint Louis, MO",-1,-1,-1,-1,-1,-1
509,Junior Data Scientist,$36K - $74K (Glassdoor est.),"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights.
In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research.
Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data",-1,KesarWeb,"Texas City, TX",-1,-1,-1,-1,-1,-1
510,Data Scientist (Junior),$90K - $110K (Employer est.),"Job Summary: The Analytics team empowers BDSA through the development of syndicated market research products based on various datasets. As a Junior Data Scientist, you will work on highly complex projects supporting the Product and Professional Services teams with data wrangling, data cleaning, and data reporting tools and techniques.
Your day-to-day activities will involve using heterogeneous datasets to derive insights and automation. For example, combining public weather data with proprietary sales data to identify trends and build forecasts, or using ML/AI tools to parse large datasets and deduplicate data.
QC/QA processes are critical elements of this work and you will spend substantial time automating and managing automated QC/QA systems. The datasets grow substantially day by day and automation of the QC/QA environment is a top priority.
This is a fast-paced environment with a variety of challenges, many of which are driven by external factors. If you're excited to work on new projects, constantly find ways to overcome obstacles, and find joy in solving problems than this may be the job for you. As a junior data scientist, you'll work under the direction of senior team members and be expected to rapidly learn new tools and techniques. While work will be guided by more seasoned team members, your intellect, technical skills, and creativity will be highly valued and there is room for advancement.",1.4,"BDSA
1.4","Louisville, CO",-1,-1,-1,-1,-1,-1
511,Data Annotator,$90K - $110K (Employer est.),"Machine Learning and Artificial Intelligence play a critical role in transforming CCB Operations. The ability to utilize data in meaningful ways allows us to develop solutions which both our customers and employees can benefit from. Customers expect tailored servicing and Chase is looking to deliver personalization to meet their needs. This is powered by high-quality annotated data and detailed annotation schemes that are the backbone of impactful AI/ML algorithms and applications.

As a Product Delivery - Data Annotator, you will work closely with and partner with teams in Data Science, Analytics and Engineering on the collection, curation, annotation, enrichment and validation of data and the development of taxonomies and other linguistic resources to help train machine learning models, drive insight, analysis, and possible content creation.

Responsibilities:

Minimum Qualifications:

Preferred skillset:",3.7,"JPMorgan Chase Bank, N.A.
3.7","Columbus, OH",-1,-1,-1,-1,-1,-1
512,Associate/ Reliability Engineer/Data Scientist,$90K - $110K (Employer est.),"Requisition ID: R10040674
Category: Engineering
Location: Corinne, Utah, United States of America
Citizenship Required: United States Citizenship
Clearance Type: None
Telecommute: Yes-May consider hybrid teleworking for this position
Shift: 1st Shift (United States of America)
Travel Required: Yes, 10% of the Time
Positions Available: 1

At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history.",4.0,"Northrop Grumman
4.0","Corinne, UT",-1,-1,-1,-1,-1,-1
513,Data Scientist,$90K - $110K (Employer est.),"About the role:
The data scientist will be responsible for developing and maintaining ML models, using alternative data, for various stages of the credit lifecycle: approval, user behavior monitoring and collections.
Key responsibilities:
Data cleaning, manipulation and aggregation for exploration and developing predictive models.
Research and implement algorithms to model real-world payments patterns
Analyse/test the model's effectiveness",-1,Net2Aspire LLC,"California City, CA",-1,-1,-1,-1,-1,-1
514,Data Scientist,$90K - $110K (Employer est.),"We are seeking a talented Data Scientist to join our customer success team. Data scientists play a key role, providing analytical support and expertise to both our internal teams and customers. At DataChat we are building a groundbreaking analytics platform that users interact with using precise natural language to perform a full stack of data science functions. The role provides an opportunity to establish and grow your career in the highly desired field of data science.

As a junior data scientist you will be responsible for working with a wide range of stakeholders to complete data science workflows to solve real world problems. This will include working with pre-sales, customer success, and customers to define data science problems and solve them using the DataChat platform.

The role requires a technical background with an emphasis on data science skills including, data querying and cleaning, data visualization, machine learning, and python scripting via jupyter notebook. Having prior experience in customer facing roles is a plus. The ideal candidate will have a passion for solving data problems to make a real world impact.",4.6,"DataChat
4.6","Madison, WI",-1,-1,-1,-1,-1,-1
515,Data Scientist,$90K - $110K (Employer est.),"We are currently seeking a Senior Data Scientist for a full time, permanent position (remote).
The Data Science team builds machine learning models that recommend best-match candidates for jobs. The team’s mission is to build the world’s best AI matchmaker that can connect all jobs with the right jobseekers.
Responsibilities
Build highly scalable and performant recommendation systems and technologies that can identify best matches between millions of jobs and millions of job seekers in real-time
Experiment with POC ML model improvements, scale them to production, and run iterative AB experiments to improve our matching technology",4.6,"Comcentric
4.6","Boise, ID",-1,-1,-1,-1,-1,-1
516,RIEEE Environmental Data Scientist,$90K - $110K (Employer est.),"We seek a highly motivated and collaborative research scientist to develop, manage and help faculty leverage complex environmental research datasets that underpin multiple ?living laboratory? research and educational assets at Appalachian State University and beyond.Through individual work and support of a broad range of faculty research programs, the RIEEE Environmental Data Scientist will enable growth and sustained momentum of basic and applied sustainability research in strategic areas of strength across the university. The following topical areas of focus will help determine the research work relationships that are most critical to the position, based on the faculty and staff working in these areas.Inquiry areas include, but are not limited to:Water resources in changing environments - water quality/quantity monitoring, nutrient loading, restoration assessment, watershed, and groundwater modeling.Meteorology and climate science in mountain environments - aerosol, precipitation and trace gas analysis, meteorological data.Nutrient flow tracing through environmental compartments throughout the High Country region, beginning with phosphorus mapping and mass balancing.Built and controlled environment - building controls automation, energy conservation, indoor air quality, controlled-environment agriculture, precision irrigation, and greenhouse lighting.Clean energy, utility operations, and carbon emissions - greenhouse gas (GHG) inventories, photovoltaic (PV) system optimization, load management, distributed energy resources, global carbon time series.The person in this position will support these and other areas of inquiry in a multidisciplinary environment, by providing key data science expertise. This position will also serve as a shared resource to build and maintain data science competency in researchers and student research assistants. Responsibilities will include:Contribute to multiple projects involving the design, implementation, and integration of datasets and data processing workflows.Submit proposals for research funding, in collaboration with others and independently.Support project teams in generating and adhering to data management plans.Collaborate on the acquisition, processing, validation, quality control, and exploratory analysis of multiple complex datasets.Support broad and secure access to data and data products, when appropriate, via online data repositories, real-time visualizations, the development of new access tools, and/or contributions to external data repositories.Manage disparate, ?messy? datasets characterized by uncertainty and varying degrees of established standardization.Write, test and document high-quality code using various languages and toolsContribute to the production of research products, including data products, visualizations, research publications, training modules, and conference presentations.Liaise with Appalachian?s Information Technology Services? (ITS) systems and others as appropriate to represent research interests in infrastructure development and ensure data are secure and competently managed per University, sponsor, and other relevant guidelines.Serve as the point of contact for international and national environmental data providers and users, where appropriate.",4.0,"Appalachian State University
4.0","Boone, NC",-1,-1,-1,-1,-1,-1
517,"Deep Learning Engineer/Scientist, Tesla Bot",$90K - $110K (Employer est.),"The Role

Tesla is on a path to build humanoid bi-pedal robots at scale to automate repetitive and boring tasks for manufacturing/logistics. Core to the Tesla Bot, the deep learning stack presents a unique opportunity to work on state-of-the-art neural network algorithms for deep learning culminating in their deployment to real world production applications. Our deep learning research scientists and engineers develop and own this stack from inception to deployment.

Responsibilities

Train machine learning and deep learning models on a computing cluster to perform visual recognition tasks, such as segmentation and detection",3.7,"Tesla
3.7","Palo Alto, CA",-1,-1,-1,-1,-1,-1
518,Data Scientist - Growth Analytics,$90K - $110K (Employer est.),"At Realtor.com, we place data science and analytics(DSA) at the center of our strategy. In this role, you will be joining a DSA community of 100+ professionals. The growth analytics team is focused on helping our marketing drive the growth of our business through various marketing efforts on Google, Facebook, TV and other ad platforms. We are a top 1% spend VIP customer with all these partners with direct access to their client and data science teams. You will get to work alongside experts from Amazon, Google, Facebook to build out your data science/ analytics career.

What will you do?
Responsibilities",3.6,"realtor.com
3.6","Austin, TX",-1,-1,-1,-1,-1,-1
519,Data Scientist,$90K - $110K (Employer est.),"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve the client's systems. In this role, you should be highly analytical with a knack for analysis, math, and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine learning and research.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake to preprocess of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling",2.0,"Altak Group
2.0",Remote,-1,-1,-1,-1,-1,-1
520,Data Scientist,$90K - $110K (Employer est.),"Data Scientist
Overview:
The community has a need for timely and accurate COVID-19 results and information to protect themselves and others during this pandemic. GS Labs is responding to this call-to-action. We are prepared to provide this testing in a professional, safe environment and need reliable and detail-oriented people willing to join our team. If you feel called to contribute to the community in a meaningful way while earning a good wage, this opportunity might be for you.

What are we looking for?
We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.",4.2,"GS Labs, LLC
4.2","Omaha, NE",-1,-1,-1,-1,-1,-1
521,Data Scientist,$90K - $110K (Employer est.),"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: The merchant products analytics team is looking for a tenured (at least 2 years of analytics experience) analytics professional. The selected candidate for this role would be expected to have the following skills: o Extremely strong SQL skills with a lot of attention to granular data and ability to create visuals that can convey insights o Ability to perform deep dive analyses on key business trends from different perspectives and package the insights into easily consumable presentations and documents o Ability to interact with multiple teams to derive best practices to set up reporting and analysis frameworks for a new product o Ability to front end and interact with stakeholders o Ability to cross pollinate ideas and leverage best practices o Post-graduation would be a plus",4.1,"PayPal
4.1","San Jose, CA",-1,-1,-1,-1,-1,-1
522,Data Scientist- 4196011,$90K - $110K (Employer est.),"Accenture Flex offers you the flexibility of local fixed duration project-based work powered by Accenture, a leading global professional services company. Accenture is consistently recognized on FORTUNE's 100 Best Companies to Work for and Diversity Inc's Top 50 Companies for Diversity lists.

As an Accenture Flex employee, you will apply your skills and experience to help drive business transformation for leading organizations and communities. In addition to delivering innovative solutions for Accenture's clients, you will work with a highly skilled, diverse network of people across Accenture businesses who are using the latest emerging technologies to address today's biggest business challenges.

You will receive competitive rewards and access to benefits programs and world class learning resources. Accenture Flex employees work in their local metro area onsite at the project significantly reducing and or eliminating the demands to travel.",4.1,"Accenture
4.1","Walnut Creek, CA",-1,-1,-1,-1,-1,-1
523,Data Scientist I,$90K - $110K (Employer est.),"Job Description:
We are looking for a Data Scientist who will help us discover the information advantage hidden in vast amounts of data, and help us make smarter decisions to deliver better products and services. Your primary focus will be in applying data science techniques, including machine learning, deep learning, natural language processing, statistical analysis, and building high quality prediction systems integrating with our products and services. This role will work with other data scientists in the team on data science projects to enhance revenue and mitigate risk.
Key Responsibilities:
Individual contributor role practicing and enabling data science at Bank of America
Builds and optimizes classifiers using machine learning techniques
Performs ad-hoc analysis and presents results in a clear manner
Extends company’s data with third party sources of information when needed
Performs tasks of data wrangling and feature engineering
Ensures data integrity for analysis and modeling
Data visualization

H5
1st shift (United States of America)
40
0",4.0,"Bank of America
4.0","Charlotte, NC",-1,-1,-1,-1,-1,-1
524,"Senior Data Scientist, NLP / Conversational AI",$90K - $110K (Employer est.),"About Carvana
If you like disrupting the norm and are looking for a company revolutionizing an industry then you will LOVE what Carvana has done for the car buying experience. Buying a car the old fashioned way sucks and we are working hard to make it NOT suck. At Carvana, our customers can hop online to...
Search and browse our inventory of over 20,000 vehicles that we own and certify.
Narrow down search results using highly intelligent filtering tools/components.
View vehicle details, Carfax reports, and 360 rotating studio images for every vehicle.
Secure financing in minutes using Carvana's in-house service or their own bank.
Interact with GUI components to easily customize loan length, down payment, and monthly payment.",3.4,"Carvana
3.4","San Francisco, CA",-1,-1,-1,-1,-1,-1
525,"Applied Data Scientist, Platform Engineering",$90K - $110K (Employer est.),"Applied Data Scientist, Platform Engineering
Remote - North America, South America, Europe
(United States, Canada, Mexico, Chile, Argentina, Brazil, UK, Ireland, Germany, Sweden, Norway, Poland, Spain, Austria, Slovenia, Czech Republic, Portugal, Netherlands, Switzerland)
We are targeting GMT +1 to GMT -8 in the countries identified with core overlapping hours of 10am-1pm Eastern Standard
At Stack Overflow, our mission is to empower the world's developers. Whether we're helping developers get answers to their questions or work more efficiently with their team we build products that make millions of developers' lives better every day. As the world continues to transform with technology as a leading force, we're driven to make Stack Overflow a place where everyone who codes feels welcome to learn, share their knowledge, and build their careers.",4.2,"Stack Overflow
4.2","New York, NY",-1,-1,-1,-1,-1,-1
526,Data Scientist,$90K - $110K (Employer est.),"Are you interested in working with a new and exciting product that will impact thousands of lives? Our client is currently creating a new platform that has been growing at a rapid pace and is looking to improve it as they acquire traction in their industry.
This platform has already begun to impact many lives and by joining you will too! As a Data Engineer, you will be working with the latest tech and collaborating with other talented engineers across the US. You will also have to opportunity to solve challenging problems to improve the growing company.
Requirements:
4 years of Scala
4 years of Spark",4.6,"Signify Technology
4.6",Remote,-1,-1,-1,-1,-1,-1
527,Data Scientist: Product,$90K - $110K (Employer est.),"Who we are
We're Humu — we build products based in behavioral science that help people grow and thrive at work. In short, we're here to make work better.
Humu nudges people towards better ways of working, unlocking the potential of individuals, teams, and organizations. We enable companies to drive positive change by deploying personalized, scientifically-backed suggestions called nudges to employees. These nudges help people build better habits, work smarter and connect with their colleagues.
What you'll get to work on
Humu's Nudge Engine® deploys thousands of customized nudges—small, personal steps—throughout organizations to empower every employee, manager, team, and leader as a change agent. Over time, our nudges grow increasingly aware of the timing, messaging, and motivational techniques that inspire individual employees towards action.",4.9,"Humu
4.9","Mountain View, CA",-1,-1,-1,-1,-1,-1
528,Data Scientist,$90K - $110K (Employer est.),"Do you want to be part of Boston's hottest up and coming startup? Insurify is one of the fastest-growing MIT FinTech startups and has been recognized as a global Top 100 InsurTech company. We're changing the way millions of people compare and buy insurance with artificial intelligence, technology, and superior product design.
Our team is highly analytical, fast-moving, and focused on one thing: getting more people to compare insurance quotes using Insurify.
Join us if you like
$1.3 Trillion market opportunity
MIT alumni founders
Female-led startup",4.5,"Insurify
4.5","Cambridge, MA",-1,-1,-1,-1,-1,-1
529,Data Scientist,$90K - $110K (Employer est.),"Yext (NYSE: YEXT) is building the next big thing in AI search, and the next big thing is answers.

With the explosion of information and data online, search has never been more important. However, while the world of consumer search has innovated over time, enterprise search has not. In fact, the majority of enterprise search is powered by outdated keyword technology that only scans for keywords and delivers a list of hyperlinks rather than actually answering questions. Yext, the AI Search Company, offers a modern, AI-powered Answers Platform that understands natural language so that when people ask questions about a business online they get direct answers – not links.

We have a big, audacious mission to transform the enterprise with AI search. To achieve that, we need bright minds and diverse perspectives to join our growing company and help us continue to disrupt an industry. Does this sound like you?",4.0,"Yext
4.0","New York, NY",-1,-1,-1,-1,-1,-1
530,Graduate Data Scientist - Role Can be Remote,$90K - $110K (Employer est.),"The Petcare Segment consists of five Divisions: Pet Nutrition, Royal Canin, Mars Veterinary Health N. America, Mars Veterinary Health International & Diagnostics, Kinship. Under this new organization of Petcare Product and Service brands, we launched our Strategy in 2018 with an objective to “Create a Better World for Pets by extending global leadership in Nutrition, Health and Services powered by Data”.
With the breadth and scale of our Petcare businesses we have unique and unrivalled data assets. The potential to create benefits for Pets and sustainable competitive advantage is huge and we need to seize this opportunity now.
Our data assets consist of Veterinary data including appointment and invoice details as well as the medical histories and diagnostic details this provides. We have breed and disease marker data from our DNA diagnostics business (Wisdom Health), Location and Activity Tracking data from our Whistle business. From our nutrition businesses we have sales data, some consumer data as well as valuable information about retailers, Veterinarians, Breeders and Shelters. We also have third party data providing us with product purchasing insights and the potential to develop deeper and broader views into Petcare shopping through collaboration and D2C engagement.",4.2,"MARS
4.2","Franklin, TN",-1,-1,-1,-1,-1,-1
531,Data Scientist,$90K - $110K (Employer est.),"Overview:
The Data Scientist provides data analysis and model building in collaboration with and in support of senior Data Scientists in the Product and Pricing Strategy Group. Will support the pricing strategy team by analyzing vast amounts of raw data to find patterns and help to build models that will help improve profitability, our customers’ experience, improve processes, and mitigate risks. Will utilize skills as a Data Scientist to extract valuable business insights, and make real-time predictions to improve the profitability of our business or how our business operates.
Job Description:
Work with manager and senior team members to understand the business problem and the objectives.
Support project leads to identify valuable data sources, and work with our IT team to collect such data
Ideal Candidate will have the following::",3.4,"Pennymac
3.4","Westlake Village, Los Angeles, CA",-1,-1,-1,-1,-1,-1
532,Data Scientist,$90K - $110K (Employer est.),"Job Title
Data Scientist
Relevant Experience
(in Yrs)
5+ years total experience with last 3+ years working as Data Scientist and at least a year working on Azure AI/ML services
Technical/Functional Skills
Experience Required",-1,Pyramid Global Technologies,"Redmond, WA",-1,-1,-1,-1,-1,-1
